"id","company_name","company_type","business_status","establishment_date","approval_date","legal_representative","registered_capital","company_size","business_scope","registered_address","business_term","source","taxpayer_identification_number","business_registration_number","organization_code","contact_phone","email","taxpayer_qualification","province","city","district","website_link","industry"
"459","合肥银之源农业发展有限公司","有限责任公司(自然人投资或控股)","存续","30/3/2021","30/3/2021","葛宜兵","3000000",,"蔬菜种植；果品、蔬菜批发；果品、蔬菜零售；粮油零售；农产品销售；预包装食品批发兼零售（含网上）；散装食品零售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","安徽省合肥市瑶海区周谷堆大兴农产品国际物流园内蔬菜交易中心A7幢31号仓","2021-03-30至2071-03-29","马克数据网","91340102MA2WWGCM4L","340102000412755","MA2WWGCM-4","18133604289","2438103794@qq.com",,"安徽省","合肥市","瑶海区",,"农业"
"460","合肥瑶海区来凤花卉经营部","个体工商户","存续","10/11/2010","20/4/2022","童来凤","30000",,"花卉/批零兼营；（依法须经批准的项目，经相关部门批准后方可开展经营活动）","合肥市瑶海区裕丰花市E区6号、E6#-E7#之间间隙（巷道15）","2010-11-10至无固定期限","马克数据网","92340102MA2P9891XF","340102600151430","MA2P9891-X","13866759810",,,"安徽省","合肥市","瑶海区",,"农业"
"461","合肥市瑶海区品贸农业种植经营部","个体工商户","存续","13/12/2022","13/12/2022","何莹",,,"一般项目：蔬菜种植；水果种植；食用菌种植；坚果种植；含油果种植；水果种植（除中国稀有和特有的珍贵优良品种）；谷物种植（除中国稀有和特有的珍贵优良品种）；农业园艺服务；蔬菜种植（除中国稀有和特有的珍贵优良品种）；水生植物种植；园艺产品种植；谷物种植；豆类种植；薯类种植；肥料销售；农业机械销售；化肥销售（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）","安徽省合肥市瑶海区胜利路万事达广场5幢302室","2022-12-13至无固定期限","马克数据网","92340102MA8PTRKL55","340102601679419","MA8PTRKL-5",,,,"安徽省","合肥市","瑶海区",,"农业"
"462","合肥市瑶海区馨语花店","个体工商户","存续","29/7/2019","29/7/2019","陶陶",,,"花卉种植（依法须经批准的项目，经相关部门批准后方可开展经营活动）","合肥市瑶海区嘉山路85号","2019-07-29至无固定期限","马克数据网","92340102MA2TYED03A","340102601003573","MA2TYED0-3",,,,"安徽省","合肥市","瑶海区",,"农业"
"463","合肥爱之优农业发展有限公司","有限责任公司(自然人独资)","存续","11/12/2020","9/5/2023","张守成","1000000",,"一般项目：技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；花卉种植；礼品花卉销售；树木种植经营；园林绿化工程施工；水产品零售；休闲观光活动；谷物种植；食用菌种植；畜牧专业及辅助性活动；农作物栽培服务；中草药种植（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）许可项目：林木种子生产经营；水产养殖；水产苗种生产；牲畜饲养；家禽饲养；动物饲养（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）","安徽省合肥市瑶海区明光路518号恒大广场2号地块商务写字楼办1929室","2020-12-11至无固定期限","马克数据网","91340122MA2WHDB24F","340122000375338","MA2WHDB2-4","15305698832","15305698832@163.com|525830123@qq.com",,"安徽省","合肥市","瑶海区",,"农业"
"464","合肥瑶海区静怡鲜花店","个体工商户","注销","23/12/2020","24/8/2021","朱静怡",,,"鲜花销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","合肥市瑶海区胜利路光大国际广场D区1813号",,"马克数据网","92340102MA2WJJ5B7R","340102601263104","MA2WJJ5B7",,,,"安徽省","合肥市","瑶海区",,"农业"
"465","合肥闽润食用菌有限公司","有限责任公司(自然人独资)","存续","7/5/2020","10/7/2020","周国坚","500000",,"蔬菜零售(含互联网零售)；果品、蔬菜批发（含互联网批发）；农副产品零售(含互联网零售)；平菇种植；金针菇种植；鸡腿菇种植；杏鲍菇种植；茶树菇种植；草菇种植；香菇种植；海鲜菇种植；食用菌加工；预包装食品零售(含互联网零售)；散装食品零售(含互联网零售)。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","安徽省合肥市瑶海区大兴镇百大周谷堆农产品国际物流园蔬菜交易中心A11幢14＃仓铺","2020-05-07至无固定期限","马克数据网","91340102MA2UQEN39A","340102000311817","MA2UQEN3-9","13255781119","13255781119@139.com|13255781119@qq.com",,"安徽省","合肥市","瑶海区",,"农业"
"466","安徽莲枫君磊农业科技有限公司","有限责任公司(自然人投资或控股)","存续","16/1/2018","16/1/2018","许恩枫","5000000",,"农业种植技术的研发；林木、苗圃、盆景、花卉、经济林、绿化苗木、农作物、蔬菜、水果、食用品菌、初级农产品、中药材种殖及销售（含网上）；畜牧、畜禽、信鸽、特种水产品的养殖；农业观光旅游、垂钓；园林绿化工程规划设计、施工。　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","安徽省合肥市瑶海区胜利路金雅迪大厦B338室","2018-01-16至无固定期限","马克数据网","91340102MA2RFPTD68","340102000056149","MA2RFPTD-6","13865970883;15209888646;18655118096","3564226415@qq.com|1832330387@qq.com|13399515354@qq.com",,"安徽省","合肥市","瑶海区",,"农业"
"467","合肥瑶海区正农银耳大棚基地","个体工商户","存续","15/10/2010","15/10/2010","郑国伦","100000",,"蔬菜、银耳、蘑菇/大棚种植**","安徽省合肥市瑶海区磨店乡王圩村王小郢","2010-10-15至无固定期限","马克数据网","92340100MA2PBB3X2Y","340102600146928","MA2PBB3X-2","13335655752;15715607619;18949834375",,,"安徽省","合肥市","瑶海区",,"农业"
"468","合肥瑶海区艾绿阁花卉店","个体工商户","存续","13/8/2014","13/8/2014","王珺","40000",,"花卉批零","合肥瑶海区龙岗开发区大鹏怡和华庭9幢103室","2014-08-13至无固定期限","马克数据网","92340102MA2PAML449","340102600441622","MA2PAML4-4","13075557355",,,"安徽省","合肥市","瑶海区",,"农业"
"469","合肥市缶首电子商务有限公司","有限责任公司(自然人独资)","存续","2/12/2021","2/12/2021","陶芳","500000",,"一般项目：农产品的生产、销售、加工、运输、贮藏及其他相关服务；树木种植经营；谷物销售；豆及薯类销售；牲畜销售；棉、麻销售；林业产品销售；水产品批发；农副产品销售；食品销售（仅销售预包装食品）；鞋帽批发；厨具卫具及日用杂品批发；日用百货销售；家用电器销售；珠宝首饰批发（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）","安徽省合肥市瑶海区铜陵路街道园丁禾小区2号603","2021-12-02至无固定期限","马克数据网","91340102MA8NFXLX8M","340102000530259","MA8NFXLX-8","18605058595","m13950533490@126.com",,"安徽省","合肥市","瑶海区",,"农业"
"470","合肥米汇农业发展有限公司","有限责任公司(自然人投资或控股)","存续","13/6/2022","13/6/2022","叶成宝","1000000",,"一般项目：农业专业及辅助性活动；与农业生产经营有关的技术、信息、设施建设运营等服务；食用农产品批发；食用农产品零售；农副产品销售；互联网销售（除销售需要许可的商品）；谷物销售；粮油仓储服务；粮食收购；食品销售（仅销售预包装食品）；食品互联网销售（仅销售预包装食品）；食品添加剂销售（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）","安徽省合肥市瑶海区龙岗路裕兴家园9栋201","2022-06-13至无固定期限","马克数据网","91340102MA8P4WK277","340102000603004","MA8P4WK2-7",,,,"安徽省","合肥市","瑶海区",,"农业"
"471","合肥瑶海区梦诺阁花艺会馆","个体工商户","存续","17/4/2015","17/4/2015","郭智勇","20000",,"鲜花销售","合肥瑶海区圣地雅阁13幢502号","2015-04-17至无固定期限","马克数据网","92340102MA2PBH026N","340102600497335","MA2PBH02-6","18655154038",,,"安徽省","合肥市","瑶海区",,"农业"
"472","安徽兮荷商贸有限公司","有限责任公司(自然人投资或控股)","存续","28/10/2020","28/10/2020","张卫国","10000000",,"水果、蔬菜、粮油销售、配送（除快递）；餐饮管理；五金、服装销售；农产品种植、销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","安徽省合肥市瑶海区长江东路474号聚业苑4幢206室","2020-10-28至无固定期限","马克数据网","91340102MA2WCA301B","340102000366215","MA2WCA30-1","13905608030","327452014@qq.com",,"安徽省","合肥市","瑶海区",,"农业"
"473","合肥芙洛薇花卉有限公司","有限责任公司(自然人独资)","存续","16/6/2022","16/6/2022","张川云","100000",,"一般项目：礼品花卉销售；花卉绿植租借与代管理；婚庆礼仪服务；日用百货销售；橡胶制品销售；会议及展览服务（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）","安徽省合肥市瑶海区长江东路180号恒通批发市场015号","2022-06-16至无固定期限","马克数据网","91340102MA8P5EAE86","340102000605882","MA8P5EAE-8","15240010109","15240010109@qq.com",,"安徽省","合肥市","瑶海区",,"农业"
"474","合肥市四季青生态农业专业合作社","农民专业合作社","存续","29/11/2011","29/11/2011","刘智华","2000000","小于50人","以本社成员为主要服务对象，提供农业生产资料购买，农产品（除专项审批）销售、贮藏，苗木种植、销售以及与农业生产经营有关的技术、信息服务。","安徽省合肥市新站区磨店乡磨店集","2011-11-29至无固定期限","马克数据网","933401005872038771","340108NA001008X","58720387-7","0551-4248649;13956061339","1127322523@qq.com|125862362741@qq.com|1235685954@qq.com|13866198196@qq.com|13956061339@139.com|794537972@qq.com",,"安徽省","合肥市","瑶海区",,"农业"
"475","韩云菊","个体工商户","存续","13/5/2010","13/5/2010","韩云菊",,,"鲜花销售","安徽省合肥市瑶海区龙岗二路车底站3号门面","2010-05-13至无固定期限","马克数据网","92340102MA2PB65G2M","340102600125093","MA2PB65G-2","15856383490",,,"安徽省","合肥市","瑶海区",,"农业"
"476","合肥市瑶海区大江韬韬水果种植部","个体工商户","存续","5/12/2022","5/12/2022","王涛","30000",,"一般项目：新鲜水果零售；林产品采集；食用农产品零售；日用百货销售；食用农产品批发；蔬菜种植；新鲜蔬菜零售；新鲜蔬菜批发；新鲜水果批发（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）","安徽省合肥市瑶海区长淮街道凤阳路菜场103号","2022-12-05至无固定期限","马克数据网","92340102MA8PRTMY9N","340102601673170","MA8PRTMY-9",,,,"安徽省","合肥市","瑶海区",,"农业"
"477","合肥谦辉水果销售有限公司","有限责任公司(自然人投资或控股)","存续","14/4/2023","14/4/2023","王志辉","1000000",,"一般项目：新鲜水果批发；新鲜水果零售；食用农产品批发；食用农产品零售；外卖递送服务；互联网销售（除销售需要许可的商品）；食品销售（仅销售预包装食品）；食品互联网销售（仅销售预包装食品）；农产品的生产、销售、加工、运输、贮藏及其他相关服务；包装服务；日用百货销售；水产品批发；水产品零售；玩具销售（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）","安徽省合肥市瑶海区钟油坊路与月亮湾路交口百大周谷堆水果市场东临12A02号","2023-04-14至无固定期限","马克数据网","91340102MA8QB67308",,"MA8QB673-0",,,,"安徽省","合肥市","瑶海区",,"农业"
"478","安徽魔童品牌运营管理有限公司","有限责任公司(自然人投资或控股)","存续","29/7/2016","18/11/2021","吴燕","5000000",,"一般项目：品牌管理；服装服饰批发；服装服饰零售；服装制造；母婴用品销售；玩具制造；鞋帽批发；玩具销售；鞋帽零售；箱包销售；文具用品批发；文具用品零售；日用百货销售；体育用品及器材制造；体育用品及器材批发（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）","安徽省合肥市瑶海区胜利北路88号五洲商城5034号一楼门面","2016-07-29至无固定期限","马克数据网","91340121MA2MYD7C47","340121000094220","MA2MYD7C-4","18715518903","47945947@qq.com",,"安徽省","合肥市","瑶海区",,"农业"
