"company_name","business_status","legal_representative","registered_capital","paid_in_capital","establishment_date","approval_date","business_term","province","city","district","phone","additional_phones","email","additional_emails","unified_social_credit_code","taxpayer_identification_number","business_registration_number","organization_code","insured_personnel_count","company_type","industry","former_name","registered_address","latest_annual_report_address","website","business_scope","match_status"
"安徽协和建设工程有限公司","开业","张永发","50000000","0","14/3/2016 00:00:00","22/5/2024 00:00:00","-","安徽省","淮南市","田家庵区","18256298060","0554-2672557,13955447420,13956365112,18055409687,13956443136","13956443136@139.com","2846709043@qq.com,285396601@qq.com,lzw135135@126.com","91340400MA2MTQHX8G","91340400MA2MTQHX8G","340400000196530","MA2MTQHX-8","39","有限责任公司(自然人投资或控股)","房屋建筑业","-","安徽省淮南市田家庵区安成工业园区服务中心33号4层","安徽省淮南市寿县新桥国际产业园创业家苑2＃综合楼503室","-","建筑工程、市政公用工程、室内外装饰工程、园林绿化工程、钢结构工程、道路桥梁工程、电力工程（不含承装、承修、承试供电设施和受电设施）、水电水利工程、环保工程、河湖整治工程、城市亮化工程、防水、防腐保温工程、消防工程的施工，机电设备（不含特种设备）安装，建筑劳务服务，电力设备热喷涂表面工程，非饮用热水销售，废旧物资回收、利用，办公用品销售，保洁服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","成功"
"安徽省中瀚建设工程有限公司","开业","李晓飞","100880000","100880000","11/12/2008 00:00:00","13/11/2023 00:00:00","2008-12-11 至 2038-12-10","安徽省","合肥市","蜀山区","0551-63538821","13966750869,0551-82563663,0551-5320978,0551-2672758,0551-65735293","285163966@qq.com","787172752@qq.com,825985020@qq.com,muzi2009@vip.qq.com","91340100682093872L","91340100682093872L","340107000010073","68209387-2","50","有限责任公司(自然人投资或控股)","房屋建筑业","-","安徽省合肥市经济技术开发区翡翠路以西，金炉路以南港澳广场A 座17楼","安徽省合肥市经济技术开发区翡翠路以西，金炉路以南港澳广场A 座17楼","www.ahzhjs.com","许可项目：地质灾害治理工程施工；文物保护工程施工；建设工程施工；人防工程防护设备安装；电气安装服务；舞台工程施工；住宅室内装饰装修；建筑劳务分包；施工专业作业；建设工程监理；建设工程设计；路基路面养护作业；公路管理与养护；人防工程防护设备销售；公路工程监理；城市建筑垃圾处置（清运）；城市生活垃圾经营性服务；水利工程建设监理（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）一般项目：园林绿化工程施工；体育场地设施工程施工；普通机械设备安装服务；室内木门窗安装服务；土石方工程施工；金属门窗工程施工；家具安装和维修服务；家用电器安装服务；建筑物清洁服务；市政设施管理；工程管理服务；金属结构制造；工程技术服务（规划管理、勘察、设计、监理除外）；信息技术咨询服务；对外承包工程；消防器材销售；建设工程消防验收现场评定技术服务；建筑砌块制造；建筑废弃物再生技术研发；建筑砌块销售；灌溉服务；卫星遥感应用系统集成；白蚁防治服务；水利相关咨询服务（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）","成功"
"安徽省尚泽建筑集团有限公司;浙江天然城建设计有限公司","-","-","0","0","1/1/1970 00:00:00","1/1/1970 00:00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","失败"
"安徽巢湖水利电力建设集团有限公司;广东中都建筑集团有限公司","-","-","0","0","1/1/1970 00:00:00","1/1/1970 00:00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","失败"
"秉煜高科技术有限公司;中铭工程设计咨询有限公司","-","-","0","0","1/1/1970 00:00:00","1/1/1970 00:00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","失败"
"安徽天晟建设工程有限公司;安徽省鼎源工程建设股份有限公司","-","-","0","0","1/1/1970 00:00:00","1/1/1970 00:00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","失败"
"安徽祥辉建设工程有限公司","开业","杨辉","51700000","0","15/7/2015 00:00:00","18/11/2019 00:00:00","-","安徽省","合肥市","长丰县","18726381076","13721056493,15256971529,13865928365,13965095278,0551-66666808","1519206954@qq.com","yanghui.com.cn@qq.com","91340121348675754R","91340121348675754R","340121000076411","34867575-4","15","有限责任公司(自然人独资)","房屋建筑业","-","长丰县罗塘乡老办公楼东楼二楼","合肥市双墩镇科创北城7-D5栋 祥辉建设","-","环境工程、房屋建筑工程、市政工程、水利水电工程、园林绿化工程、电力工程、钢结构工程、建筑幕墙工程、道路工程、室内室外装饰工程、古建筑工程、环保工程、公路工程、机电工程、地基基础工程、城市道路照明工程、电子与智能化工程施工；起重设备安装；建筑劳务；模板脚手架工程、道路桥梁工程、消防设施安装工程、金属门窗安装工程、园林景观工程施工；花卉、苗木收购、批发；房屋拆除工程（不含爆破）、电梯安装工程、绿化养护工程、建筑安装工程、防水防腐保温工程施工；房地产开发；港口与航道工程、机场场道工程、土石方工程、体育场地工程施工；企业管理服务；砂石开采、销售；水利水电设施维修；沟塘清淤。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","成功"
"安徽台立电源科技有限公司","开业","仇保春","5000000","0","18/6/2015 00:00:00","1/6/2020 00:00:00","-","安徽省","合肥市","包河区","0551-65315660","15555495393,15856920489,13824350032,0551-20330717,13135511355","524209336@qq.com","wjy304304@sina.com","91340100343943158R","91340100343943158R","340100001284858","34394315-8","2","有限责任公司(自然人投资或控股)","专业技术服务业","-","合肥市包河区屯溪路388号顶峰公寓C幢2304","合肥市包河区屯溪路388号顶峰公寓C幢2304","-","电源设备、电力设备、空调设备、环保设备、太阳能产品、光电产品、化工设备研发及销售；计算机系统集成、计算机软件硬件、仪器仪表及建筑材料销售；电力工程、太阳能工程、照明工程、智能交通工程、网络工程、监控工程、环保工程、通信工程、装饰工程设计、施工及技术咨询。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","成功"
"安徽建工检测科技集团有限公司","开业","方申柱","16000000","16000000","1/3/2006 00:00:00","29/5/2024 00:00:00","-","安徽省","合肥市","蜀山区","0551-62871458","15178666616,0551-62871460,0556-5991153,0557-2661652,93417743","1848158771@qq.com","1848158770@qq.com,89388113@qq.com,aqcui@mail.ustc.edu.cn,lj8152881@163.com,478408350@qq.com,546652918@qq.com","91340000786510474C","91340000786510474C","340000000006427","78651047-4","447","有限责任公司(非自然人投资或控股的法人独资)","专业技术服务业","安徽省建筑工程质量第二监督检测站","安徽省合肥市蜀山区山湖路567号","安徽省合肥市蜀山区山湖路567号","www.jckj.group","许可项目：检验检测服务；建设工程质量检测；安全评价业务；司法鉴定服务；水利工程质量检测；特种设备检验检测；雷电防护装置检测；认证服务；测绘服务（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）一般项目：计量技术服务；标准化服务；公路水运工程试验检测服务；工程技术服务（规划管理、勘察、设计、监理除外）；消防技术服务（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）","成功"
"淮北卓越市政工程有限责任公司","开业","余维桃","80000000","8000000","4/8/2016 00:00:00","12/9/2023 00:00:00","-","安徽省","淮北市","相山区","13615617193","0561-3367288,2389781,13696657193","571301541@qq.com","13696657193@139.com,389758219@qq.com","91340600MA2MYH8U95","91340600MA2MYH8U95","340600000166771","MA2MYH8U-9","14","有限责任公司(自然人独资)","建筑装饰、装修和其他建筑业","-","安徽省淮北市相山区孟山中路与桂苑路交叉口北侧华邦公馆8楼807室","淮北市南黎路海容广场1418","www.huaibeizhuoyue.com","许可项目：建设工程施工；施工专业作业；地质灾害治理工程施工；河道疏浚施工专业作业；住宅室内装饰装修（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）一般项目：园林绿化工程施工；体育场地设施工程施工；土石方工程施工；金属门窗工程施工；安全技术防范系统设计施工服务；工程管理服务；普通机械设备安装服务；轻质建筑材料销售；建筑材料销售；建筑防水卷材产品销售；信息咨询服务（不含许可类信息咨询服务）；建筑工程机械与设备租赁；运输设备租赁服务；总质量4.5吨及以下普通货运车辆道路货物运输（除网络货运和危险货物）（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）","成功"
"浙江绿城椿龄科技集团有限公司;浙江蓝城颐乐建设管理有限公司;中国建筑西南勘察设计研究院有限公司;杭州市城乡建设设计院股份有限公司","-","-","0","0","1/1/1970 00:00:00","1/1/1970 00:00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","失败"
"安徽季生建设工程有限公司;河南昊锦建设集团有限公司","-","-","0","0","1/1/1970 00:00:00","1/1/1970 00:00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","失败"
"华东建筑设计研究院有限公司;建设综合勘察研究设计院有限公司","-","-","0","0","1/1/1970 00:00:00","1/1/1970 00:00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","失败"
"安徽和业建设有限公司","开业","陶松","27000000","0","21/11/2018 00:00:00","27/2/2023 00:00:00","2018-11-21 至 2038-11-20","安徽省","合肥市","长丰县","13856904619","13856904916,0551-62173755,0551-63650877","284964480@qq.com","535210300@qq.com","91340121MA2T8QH26X","91340121MA2T8QH26X","340121000168168","MA2T8QH2-6","16","有限责任公司(自然人投资或控股)","房屋建筑业","-","安徽省合肥市长丰县朱巷镇振兴路79 号","安徽省合肥市庐阳区亳州路街道颍上路城建大厦501","-","房屋建筑工程、市政工程、公路工程、景观园林工程施工；道路、小区园林绿化及维护，雕塑、苗圃、盆景设计、制作；水利水电安装工程、装饰装修工程、环保工程、城市道路照明工程、机电设备安装工程、钢结构工程、电力工程、建筑智能化工程、房屋拆迁工程、机电安装工程施工；物业管理；机械租赁；防水材料、环保设备、建筑材料销售；防腐保温工程、外墙保温工程、园林绿化工程、土石方工程、道路桥梁工程、消防工程、体育场地设施安装工程、建筑幕墙安装工程施工；施工劳务服务；农产品收购（除专项许可）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","成功"
